DATE_OF_INTEREST;CASE_COUNT;probable_case_count;HOSPITALIZED_COUNT;DEATH_COUNT;DEATH_COUNT_PROBABLE;CASE_COUNT_7DAY_AVG;all_case_count_7day_avg;HOSP_COUNT_7DAY_AVG;DEATH_COUNT_7DAY_AVG;all_death_count_7day_avg;BX_CASE_COUNT;bx_probable_case_count;BX_HOSPITALIZED_COUNT;BX_DEATH_COUNT;bx_probable_death_count;BX_CASE_COUNT_7DAY_AVG;bx_all_case_count_7day_avg;BX_HOSPITALIZED_COUNT_7DAY_AVG;BX_DEATH_COUNT_7DAY_AVG;bx_all_death_count_7day_avg;BK_CASE_COUNT;bk_probable_case_count;BK_HOSPITALIZED_COUNT;BK_DEATH_COUNT;bk_probable_death_count;BK_CASE_COUNT_7DAY_AVG;bk_all_case_count_7day_avg;BK_HOSPITALIZED_COUNT_7DAY_AVG;BK_DEATH_COUNT_7DAY_AVG;bk_all_death_count_7day_avg;MN_CASE_COUNT;mn_probable_case_count;MN_HOSPITALIZED_COUNT;MN_DEATH_COUNT;mn_probable_death_count;MN_CASE_COUNT_7DAY_AVG;mn_all_case_count_7day_avg;MN_HOSPITALIZED_COUNT_7DAY_AVG;MN_DEATH_COUNT_7DAY_AVG;mn_all_death_count_7day_avg;QN_CASE_COUNT;qn_probable_case_count;QN_HOSPITALIZED_COUNT;QN_DEATH_COUNT;qn_probable_death_count;QN_CASE_COUNT_7DAY_AVG;qn_all_case_count_7day_avg;QN_HOSPITALIZED_COUNT_7DAY_AVG;QN_DEATH_COUNT_7DAY_AVG;qn_all_death_count_7day_avg;SI_CASE_COUNT;si_probable_case_count;SI_HOSPITALIZED_COUNT;SI_DEATH_COUNT;si_probable_death_count;SI_CASE_COUNT_7DAY_AVG;si_all_case_count_7day_avg;SI_HOSPITALIZED_COUNT_7DAY_AVG;SI_DEATH_COUNT_7DAY_AVG;si_all_death_count_7day_avg;INCOMPLETE
03/10/2021;3,203;1,090;282;62;3;2,838;3,805;273;62;63;562;196;57;17;0;503;677;59;13;13;957;319;96;19;0;880;1,164;79;17;18;517;174;38;7;0;418;581;43;10;11;907;325;81;15;3;814;1,100;79;17;18;260;76;14;4;0;223;283;16;4;4;0
03/11/2021;3,106;1,007;294;56;2;2,836;3,805;272;61;63;544;180;53;14;0;498;672;57;13;14;964;286;101;20;0;884;1,165;79;18;18;464;143;46;5;2;414;574;42;10;10;921;326;83;13;0;823;1,117;81;16;17;213;71;15;4;0;217;277;17;4;4;0
03/12/2021;3,202;889;293;73;1;2,882;3,848;277;64;65;572;156;61;16;0;501;671;56;15;15;936;255;95;26;0;891;1,173;83;19;19;486;138;36;13;0;426;583;42;10;10;964;284;91;17;1;845;1,143;84;17;18;244;56;14;1;0;218;277;16;3;3;0
03/13/2021;2,174;823;220;63;3;2,900;3,885;274;65;67;329;164;41;11;1;501;675;56;14;15;627;254;66;22;0;896;1,188;83;20;21;285;108;34;7;2;429;584;42;9;10;756;245;78;18;0;855;1,159;83;17;18;177;52;4;5;0;219;279;14;4;4;0
03/14/2021;1,923;812;252;40;4;2,907;3,886;274;62;64;249;148;42;8;1;495;670;54;14;14;642;252;82;15;1;903;1,196;84;19;20;224;124;30;3;2;427;579;40;8;9;659;236;88;13;0;863;1,161;86;17;18;149;52;11;1;0;219;280;14;3;3;0
03/15/2021;3,392;1,090;292;44;3;2,906;3,875;274;58;61;561;178;62;6;0;485;658;54;13;13;1,062;320;82;17;0;896;1,185;85;20;20;450;180;36;12;1;422;573;38;8;9;1,093;323;95;5;2;888;1,180;86;15;16;226;89;18;4;0;215;279;13;3;3;0
03/16/2021;3,196;987;248;65;1;2,885;3,842;269;58;60;569;186;45;14;1;484;656;52;12;13;988;294;78;20;0;882;1,165;86;20;20;492;176;40;8;0;417;566;37;8;9;934;258;75;18;0;891;1,176;84;14;15;213;73;15;5;0;212;279;13;3;3;0
03/17/2021;3,171;1,121;280;45;1;2,881;3,842;268;55;57;514;223;47;8;0;477;653;50;11;11;941;309;100;7;0;880;1,161;86;18;18;507;217;45;13;0;415;571;38;9;10;942;308;72;13;1;896;1,178;83;14;14;267;64;18;4;0;213;278;14;3;3;0
03/18/2021;2,916;988;305;59;1;2,853;3,812;270;56;58;499;157;58;11;0;470;644;51;11;11;854;261;100;17;0;864;1,142;86;18;18;445;202;33;12;0;413;576;36;10;10;886;289;94;16;1;891;1,168;85;14;15;232;78;23;3;0;215;282;15;3;3;0
03/19/2021;3,049;1,025;261;45;2;2,832;3,810;265;52;54;546;187;58;10;0;467;644;50;10;10;905;305;87;8;1;860;1,145;85;15;15;434;174;35;9;1;405;574;36;9;10;897;311;68;15;0;881;1,162;81;14;15;267;48;18;3;0;219;284;15;4;4;0
03/20/2021;2,158;893;261;49;3;2,829;3,817;271;50;52;333;135;54;4;0;467;641;52;9;9;661;253;87;16;2;865;1,150;88;14;15;268;147;31;9;0;403;577;36;9;10;735;293;74;16;0;878;1,166;81;14;14;160;65;17;4;1;216;283;17;3;4;0
03/21/2021;2,090;822;267;50;1;2,853;3,843;273;51;53;294;127;34;7;0;474;644;51;9;9;707;240;89;13;0;874;1,157;89;14;14;234;139;30;9;0;404;581;36;10;11;681;259;99;18;1;881;1,173;82;14;15;174;57;19;3;0;220;288;18;4;4;0
03/22/2021;3,881;1,254;328;55;1;2,923;3,936;279;53;54;654;234;56;16;0;487;665;50;10;10;1,214;387;97;19;0;896;1,188;91;14;15;578;223;48;6;1;423;605;37;9;10;1,116;325;107;11;0;884;1,176;84;15;16;318;85;24;3;0;233;300;19;4;4;0
03/23/2021;3,250;1,126;279;54;0;2,931;3,963;283;51;52;567;179;59;8;0;487;664;52;9;9;1,025;309;90;16;0;901;1,196;93;14;14;467;188;33;10;0;419;603;36;10;10;939;382;84;16;0;885;1,195;85;15;15;252;68;16;4;0;239;305;19;3;4;0
03/24/2021;3,453;1,167;293;41;1;2,971;4,010;285;50;52;580;221;63;5;0;496;673;55;9;9;1,046;330;99;13;1;916;1,214;93;15;15;526;203;22;4;0;422;604;33;8;9;1,013;337;91;15;0;895;1,209;88;15;16;288;76;23;4;0;242;310;20;3;4;0
03/25/2021;3,798;1,221;310;70;3;3,097;4,170;286;52;54;637;210;54;13;0;516;701;54;9;9;1,150;369;107;24;2;958;1,272;94;16;16;586;213;31;10;1;442;626;33;8;9;1,130;348;97;20;0;930;1,252;89;16;16;295;81;25;3;0;251;319;20;3;4;0
03/26/2021;3,418;1,031;313;64;0;3,150;4,223;293;55;56;567;177;62;12;0;519;702;55;9;9;1,000;271;105;23;0;972;1,280;96;18;18;497;188;37;5;0;451;637;33;8;8;1,045;341;85;18;0;951;1,278;91;16;16;309;54;27;6;0;257;326;22;4;4;0
03/27/2021;2,223;818;260;52;6;3,159;4,222;293;55;57;363;137;55;15;0;523;707;55;11;11;633;230;82;17;2;968;1,273;96;18;19;270;157;34;9;3;451;638;34;8;8;742;226;79;9;1;952;1,269;92;15;16;215;68;14;2;0;264;334;21;4;4;0
03/28/2021;1,751;720;206;57;0;3,111;4,159;284;56;58;254;122;36;10;0;517;700;55;11;11;575;201;58;15;0;949;1,249;91;18;19;224;155;19;7;0;450;639;32;7;8;546;192;77;19;0;933;1,240;89;15;16;152;50;16;6;0;261;330;21;4;4;0
03/29/2021;3,557;1,201;304;48;3;3,064;4,105;281;55;57;626;228;55;14;2;513;695;55;11;11;1,043;324;102;12;0;925;1,215;92;17;18;485;198;37;6;0;436;622;30;7;8;1,092;346;93;15;1;930;1,240;87;16;16;311;105;20;1;0;260;332;20;4;4;0
03/30/2021;3,187;981;263;42;4;3,055;4,075;278;53;56;593;179;61;6;1;517;699;55;11;11;941;320;82;15;2;913;1,205;91;17;18;472;189;35;2;0;437;623;31;6;7;935;249;66;17;1;929;1,220;84;16;17;246;44;20;2;0;259;328;21;3;3;0
03/31/2021;3,186;993;289;61;3;3,017;4,012;278;56;59;508;211;49;7;0;507;687;53;11;11;960;276;102;24;1;900;1,185;91;19;20;517;155;26;8;1;436;615;31;7;7;940;275;91;16;1;919;1,201;84;16;17;261;75;22;6;0;256;324;21;4;4;0
04/01/2021;2,866;862;265;57;0;2,884;3,828;271;54;57;501;150;51;14;0;487;659;53;11;12;862;252;101;18;0;859;1,127;90;18;18;446;160;36;6;0;416;588;32;6;7;830;251;65;16;0;876;1,144;79;16;16;227;49;14;3;0;246;309;19;4;4;0
04/02/2021;2,619;800;262;54;0;2,770;3,681;264;53;55;360;158;33;9;0;458;627;49;11;11;848;221;86;23;0;837;1,098;88;18;18;380;156;35;6;0;399;566;32;6;7;810;201;92;14;0;842;1,091;80;15;16;221;63;19;2;0;233;298;18;3;3;0
04/03/2021;2,050;583;234;48;1;2,745;3,622;260;52;54;313;92;46;8;0;451;614;47;10;10;638;182;75;18;1;838;1,092;87;18;18;233;97;28;6;0;394;552;31;6;6;665;174;75;16;0;831;1,072;80;16;17;201;38;12;0;0;231;292;18;3;3;0
04/04/2021;1,467;599;215;47;1;2,705;3,564;262;51;53;192;102;42;10;0;442;602;48;10;10;497;173;66;13;0;827;1,077;88;18;18;180;90;22;6;1;388;537;31;6;6;456;186;72;15;0;818;1,059;79;16;16;142;48;13;3;0;230;290;17;2;2;0
04/05/2021;3,270;978;265;53;1;2,664;3,492;256;52;53;505;166;48;13;0;425;576;47;10;10;1,038;289;82;10;1;826;1,071;85;17;18;467;169;30;7;0;385;530;30;6;6;975;287;88;18;0;802;1,033;78;16;16;285;67;17;5;0;226;281;17;3;3;0
04/06/2021;3,003;936;229;46;1;2,637;3,459;251;52;53;501;182;57;8;0;411;563;47;10;10;933;256;74;15;0;825;1,061;84;17;18;462;181;28;4;0;384;528;29;6;6;862;242;69;15;0;791;1,022;79;16;16;245;75;7;4;1;226;285;15;3;3;0
04/07/2021;2,764;847;220;44;3;2,577;3,378;241;50;51;467;168;44;5;0;406;551;46;10;10;870;236;74;10;2;812;1,042;80;15;16;412;140;22;7;0;369;510;29;6;6;788;239;63;14;1;769;995;75;15;16;227;64;19;8;0;221;279;14;4;4;0
04/08/2021;2,571;751;216;54;1;2,535;3,320;234;49;51;417;152;38;14;0;394;539;44;10;10;812;225;71;20;1;805;1,031;75;16;16;322;122;27;7;0;351;487;27;6;6;784;205;70;10;0;763;982;76;15;15;236;46;11;3;0;222;280;14;4;4;0
04/09/2021;2,469;751;204;54;4;2,513;3,291;226;49;51;356;119;46;9;0;393;533;46;10;10;803;228;51;26;1;799;1,026;70;16;17;322;125;28;8;1;343;475;26;6;7;734;225;63;10;2;752;975;71;14;14;254;54;19;1;0;227;283;14;3;4;0
04/10/2021;1,723;599;189;49;3;2,467;3,247;220;50;52;231;132;36;6;0;381;527;44;9;9;564;182;58;14;2;788;1,015;68;15;16;196;84;25;7;0;337;467;26;7;7;582;150;58;19;1;740;959;69;14;15;150;51;12;3;0;220;278;14;4;4;0
04/11/2021;1,315;627;160;53;2;2,445;3,229;212;50;53;179;120;27;6;0;379;528;42;9;9;462;191;50;21;1;783;1,013;66;17;18;148;90;17;7;1;333;463;25;7;7;397;184;59;17;0;732;951;67;15;15;129;42;8;2;0;218;275;13;4;4;0
04/12/2021;2,533;811;201;41;1;2,340;3,100;203;49;51;404;125;39;7;0;365;508;41;8;8;852;266;57;16;0;757;983;62;17;18;331;114;33;5;0;313;436;26;6;7;741;242;64;12;1;698;911;64;14;15;205;64;11;1;0;207;263;12;3;3;0
04/13/2021;2,362;717;202;37;1;2,248;2,977;199;47;50;385;129;32;5;0;348;483;37;7;7;774;238;66;13;0;734;958;61;17;18;344;107;30;5;0;296;408;26;7;7;692;211;62;11;1;674;882;63;13;14;167;32;14;3;0;195;246;13;3;3;0
04/14/2021;2,241;648;195;35;1;2,173;2,874;195;46;48;348;115;36;7;0;331;459;36;8;8;721;186;69;11;0;713;929;60;17;18;320;110;26;6;1;283;391;27;6;7;638;197;54;10;0;653;855;61;13;13;214;40;13;1;0;194;241;13;2;2;0
04/15/2021;2,015;599;219;41;1;2,094;2,773;196;44;46;354;101;45;7;0;322;443;37;7;7;641;185;65;11;0;688;899;59;16;17;280;88;28;8;1;277;380;27;7;7;561;173;66;10;0;621;818;61;13;13;179;52;17;5;0;185;233;13;2;2;0
04/16/2021;1,836;632;196;31;4;2,004;2,665;195;41;43;260;138;32;3;0;309;432;35;6;6;597;185;74;14;1;659;863;63;14;15;227;101;21;2;2;264;363;26;6;6;568;163;56;10;1;597;786;60;13;13;184;45;15;2;0;175;222;13;2;2;0
04/17/2021;1,275;445;164;35;0;1,940;2,579;191;39;40;209;77;26;4;0;306;421;34;6;6;411;152;57;17;0;637;837;63;15;15;129;68;16;5;0;254;351;24;5;6;411;109;56;8;0;573;755;60;11;12;115;39;10;1;0;170;215;13;2;2;0
04/18/2021;1,056;476;167;35;1;1,903;2,521;192;36;38;165;84;31;2;1;304;413;34;5;5;361;129;66;17;0;622;814;65;14;14;128;63;12;7;0;251;344;24;5;6;296;154;45;7;0;558;737;58;10;10;106;46;14;2;0;167;213;13;2;2;0
04/19/2021;1,881;608;173;41;1;1,809;2,399;188;36;38;287;118;30;5;0;287;396;33;5;5;639;196;54;15;1;592;774;64;14;14;231;73;20;5;0;237;324;22;5;6;542;178;55;12;0;530;699;56;10;10;182;43;16;3;0;164;206;14;2;2;0
04/20/2021;1,604;487;155;35;1;1,701;2,258;181;36;37;286;116;28;5;0;273;380;33;5;5;515;140;60;14;1;555;723;64;14;15;223;70;19;2;0;220;302;20;5;6;433;126;39;12;0;493;650;53;10;10;146;35;11;2;0;161;204;14;2;2;0
04/21/2021;1,416;535;114;35;1;1,583;2,124;170;36;37;208;106;15;2;0;253;358;30;4;4;508;169;40;12;0;525;690;59;14;15;181;63;11;4;0;200;275;18;5;5;388;149;35;17;1;457;607;50;11;11;131;48;14;0;0;149;193;14;2;2;0
04/22/2021;1,361;428;161;41;2;1,490;2,006;161;36;38;227;85;42;5;0;235;338;29;4;4;488;116;48;19;0;503;658;57;15;16;143;59;13;4;0;180;251;16;4;4;376;134;49;10;1;431;575;48;11;11;127;34;10;3;1;142;183;13;2;2;0
04/23/2021;1,289;399;155;47;0;1,412;1,894;156;38;39;217;64;24;13;0;228;321;28;5;5;438;136;54;10;0;480;628;54;15;15;132;37;19;6;0;167;229;16;5;5;368;131;46;16;0;402;542;46;12;12;134;31;14;2;0;134;174;13;2;2;0
04/24/2021;852;320;104;29;1;1,351;1,816;147;38;39;123;58;22;3;0;216;306;27;5;5;308;98;31;10;1;465;606;50;14;14;87;47;12;6;0;161;220;15;5;5;255;86;31;9;0;380;517;43;12;12;79;31;9;1;0;129;168;13;2;2;0
04/25/2021;757;284;120;24;2;1,309;1,746;140;36;37;97;52;23;5;0;206;292;26;5;5;270;96;36;6;0;452;588;46;12;13;75;46;17;2;1;153;210;16;4;4;246;73;41;9;1;373;498;42;12;13;69;17;4;2;0;124;158;11;2;2;0
04/26/2021;1,368;366;144;30;0;1,235;1,638;136;34;35;225;82;30;5;0;198;278;26;5;5;497;114;48;15;0;432;556;45;12;13;166;47;16;2;0;144;197;15;4;4;358;101;43;7;0;346;461;41;11;12;121;22;7;1;0;115;146;10;2;2;0
04/27/2021;1,138;356;115;31;2;1,169;1,553;130;34;35;204;75;18;5;0;186;260;25;5;5;392;101;43;10;1;414;533;43;12;12;144;55;8;5;0;133;183;14;4;4;301;95;39;9;1;327;437;41;11;12;97;30;9;2;0;108;139;10;2;2;0
04/28/2021;1,215;381;128;29;3;1,140;1,502;132;33;34;192;76;19;4;1;184;254;25;6;6;419;122;44;12;1;402;514;43;12;12;132;54;19;4;0;126;175;15;4;4;361;108;38;9;1;324;428;41;10;10;111;21;9;0;0;105;132;9;2;2;0
04/29/2021;1,056;317;115;31;1;1,096;1,443;126;32;33;154;65;20;7;0;173;241;22;6;6;392;106;42;8;0;388;498;43;10;11;151;41;18;3;0;127;173;16;4;4;268;82;27;12;0;308;405;38;10;11;91;23;9;1;1;100;125;9;1;1;0
04/30/2021;963;314;95;38;1;1,050;1,384;117;30;32;173;63;17;5;0;167;234;21;5;5;328;103;34;14;1;372;478;40;11;11;106;40;11;5;0;123;170;14;4;4;276;81;30;11;0;295;384;36;9;10;80;27;3;3;0;93;117;7;1;2;0
05/01/2021;577;216;79;30;2;1,011;1,330;114;30;32;86;50;14;4;0;162;228;20;5;5;189;64;24;9;2;355;456;39;11;11;63;36;13;5;0;120;165;15;4;4;181;54;27;10;0;284;369;35;10;10;58;12;4;2;0;90;111;6;2;2;0
05/02/2021;569;207;72;29;0;984;1,292;107;31;32;73;49;14;1;0;158;224;19;4;5;221;64;22;12;0;348;445;37;11;12;50;25;8;4;0;116;159;13;4;4;165;54;16;10;0;273;355;31;10;10;60;15;12;2;0;88;110;8;2;2;0
05/03/2021;935;283;88;23;1;922;1,218;99;30;32;151;60;17;4;0;148;210;17;4;4;318;91;28;6;1;323;416;34;10;11;126;35;11;4;0;110;151;13;4;4;267;75;29;5;0;260;338;29;9;10;73;22;4;4;0;81;103;7;2;2;0
05/04/2021;877;230;95;27;0;885;1,163;96;30;31;156;39;12;4;0;141;198;16;4;4;297;72;44;10;0;309;398;34;10;11;103;41;11;1;0;104;143;13;4;4;240;56;23;5;0;251;324;27;9;9;81;22;7;7;0;79;99;7;3;3;0
05/05/2021;780;219;76;26;1;822;1,078;89;29;30;142;54;16;7;1;134;188;16;5;5;244;70;19;8;0;284;366;30;10;10;110;22;9;4;0;101;136;12;4;4;223;55;26;6;0;231;297;25;8;8;61;18;6;1;0;72;92;6;3;3;0
05/06/2021;785;236;81;27;1;784;1,027;84;29;29;133;58;10;3;0;131;184;14;4;4;268;88;21;10;0;266;345;27;10;10;100;25;16;6;0;94;126;11;4;4;230;56;30;7;0;226;288;26;8;8;54;9;5;1;1;67;85;6;3;3;0
05/07/2021;715;195;72;37;0;748;975;80;28;29;137;36;13;5;0;125;175;14;4;4;225;46;28;10;0;252;322;27;9;10;80;29;10;4;0;90;121;11;4;4;193;62;16;14;0;214;273;24;8;8;80;22;5;4;0;67;84;6;3;3;0
05/08/2021;383;146;62;24;0;721;937;78;28;28;61;28;11;1;0;122;168;13;4;4;122;49;24;12;0;242;311;27;10;10;41;16;11;4;0;87;115;11;4;4;121;35;16;5;0;206;262;22;7;7;38;18;2;2;0;64;82;6;3;3;0
05/09/2021;343;137;62;26;2;688;895;77;27;28;53;23;9;5;2;119;162;13;4;5;106;48;18;9;0;226;292;26;9;9;48;20;9;3;0;87;114;11;4;4;110;37;25;8;0;198;251;24;7;7;26;9;1;1;0;59;76;4;3;3;0
05/10/2021;654;202;70;28;1;648;843;74;28;29;130;45;18;6;0;116;156;13;4;5;207;65;17;9;0;210;272;24;10;10;89;18;9;3;0;82;106;11;4;4;178;62;24;9;0;185;237;23;8;8;50;12;2;1;1;56;71;4;2;3;0
05/11/2021;629;176;69;21;1;613;800;70;27;28;90;33;15;2;0;107;146;13;4;5;217;63;17;6;0;198;260;21;9;9;70;22;8;7;0;77;99;10;4;4;188;41;24;4;0;178;227;23;8;8;64;17;5;2;1;53;68;4;2;2;0
05/12/2021;594;165;62;18;1;586;766;68;26;27;109;28;9;1;0;102;138;12;3;4;196;46;24;8;1;192;249;21;9;9;68;30;11;2;0;71;94;11;4;4;155;49;14;5;0;168;217;21;7;7;66;12;5;2;0;54;68;4;2;2;0
05/13/2021;516;133;66;25;1;548;713;66;26;26;93;30;12;5;0;96;128;12;4;4;147;44;22;7;1;174;226;21;9;9;75;14;8;4;0;67;89;9;4;4;151;36;22;8;0;157;203;20;8;8;49;9;4;1;0;53;67;3;2;2;0
05/14/2021;486;183;69;28;0;515;678;66;24;25;77;43;17;5;0;88;120;13;4;4;145;47;14;9;0;163;215;19;9;9;58;26;10;3;0;64;85;9;4;4;160;50;24;10;0;152;196;21;7;7;46;17;5;1;0;48;62;3;1;2;0
05/15/2021;292;96;39;9;2;502;658;62;22;23;46;19;7;2;2;85;117;12;4;4;94;27;18;2;0;159;207;19;7;7;33;5;2;1;0;63;82;8;3;3;99;35;8;4;0;149;193;20;7;7;20;10;4;0;0;46;58;4;1;1;0
05/16/2021;279;127;41;16;1;493;647;59;21;22;48;22;3;1;0;85;116;12;3;3;99;35;19;7;0;158;205;19;7;7;31;16;4;2;1;61;79;7;3;3;83;35;14;5;0;145;189;19;6;6;18;19;1;1;0;45;58;4;1;1;0
05/17/2021;453;132;72;16;0;464;609;60;19;20;79;33;11;4;0;77;107;11;3;3;151;31;21;7;0;150;192;19;7;7;72;19;10;0;0;58;77;8;3;3;114;33;25;5;0;136;176;19;6;6;37;16;5;0;0;43;57;4;1;1;0
05/18/2021;415;126;52;14;0;434;571;57;18;19;71;23;10;2;0;75;103;10;3;3;138;47;15;5;0;139;178;19;6;7;60;10;7;3;0;57;74;7;2;2;102;36;19;4;0;123;163;18;6;6;44;10;2;0;0;40;53;4;1;1;0
05/19/2021;377;135;58;14;0;403;536;57;17;18;74;24;14;4;0;70;97;11;3;4;129;61;20;7;0;129;171;18;6;6;41;17;8;1;0;53;68;7;2;2;106;26;13;1;0;116;152;18;5;5;27;7;3;1;0;34;47;3;1;1;0
05/20/2021;395;93;65;14;0;385;513;57;16;16;67;23;12;2;0;66;93;11;3;3;133;29;30;6;0;127;167;20;6;6;51;15;7;3;0;49;65;7;2;2;111;18;13;0;0;111;144;17;4;4;33;8;3;3;0;32;45;3;1;1;0
05/21/2021;349;89;52;14;0;366;480;54;14;14;54;19;11;2;0;63;86;10;2;3;115;32;11;5;0;123;160;19;6;6;48;6;9;2;0;48;61;7;2;2;105;22;15;3;0;103;132;15;3;3;27;10;6;2;0;29;41;3;1;1;0
05/22/2021;233;83;35;17;0;357;469;54;15;15;35;26;6;0;0;61;85;10;2;2;81;24;11;5;0;121;158;18;6;6;28;13;5;2;0;47;61;7;2;2;68;17;13;8;0;98;125;16;4;4;21;3;2;2;0;30;40;3;1;1;0
05/23/2021;187;61;45;12;0;344;447;54;14;14;29;11;4;2;0;58;81;10;2;2;63;21;18;4;0;116;151;18;6;6;17;8;6;0;0;45;58;7;2;2;55;15;13;4;0;94;118;16;4;4;23;6;4;2;0;30;39;4;1;1;0
05/24/2021;355;121;35;10;0;330;431;49;14;14;57;20;8;0;0;55;76;9;2;2;105;33;8;6;0;109;144;16;5;5;51;16;4;1;0;42;54;7;2;2;95;35;14;3;0;92;116;14;3;3;47;17;1;0;0;32;40;3;1;1;0
05/25/2021;305;95;40;6;0;314;411;47;12;12;48;26;3;2;0;52;73;8;2;2;101;26;17;1;0;104;136;16;5;5;37;16;5;0;0;39;52;6;1;1;82;23;16;3;0;89;111;14;3;3;37;4;0;0;0;31;39;3;1;1;0
05/26/2021;249;70;33;6;1;296;384;44;11;11;44;12;4;1;0;48;67;7;1;1;81;21;12;1;1;97;124;15;4;4;40;7;3;2;0;39;50;6;1;1;74;24;10;1;0;84;106;13;3;3;10;6;4;1;0;28;36;3;1;1;0
05/27/2021;257;75;45;9;0;276;361;41;11;11;56;14;11;1;0;46;64;7;1;1;62;26;11;3;0;87;113;13;4;4;39;16;10;2;0;37;49;6;1;1;67;15;12;1;0;78;100;13;3;3;33;4;3;2;0;28;35;3;1;1;0
05/28/2021;210;54;35;12;0;257;336;38;10;10;36;10;7;1;0;44;61;6;1;1;67;12;16;3;0;80;103;13;3;3;23;6;5;2;0;34;45;5;1;1;66;19;6;3;0;72;94;12;3;3;18;7;1;3;0;27;34;2;1;1;0
05/29/2021;126;51;25;10;0;241;317;37;9;9;22;10;6;2;0;42;56;6;1;1;32;18;4;3;0;73;95;12;3;3;23;7;4;0;0;33;44;5;1;1;40;13;11;5;0;68;89;12;3;3;9;3;0;0;0;25;32;2;1;1;0
05/30/2021;119;39;25;8;0;232;304;34;9;9;25;10;4;2;0;41;56;6;1;1;34;8;12;5;0;69;89;11;3;3;16;7;5;0;0;33;43;5;1;1;30;11;3;1;0;65;85;10;2;2;14;3;1;0;0;24;30;1;1;1;0
05/31/2021;118;64;19;12;0;198;262;32;9;9;15;10;8;3;0;35;48;6;2;2;35;27;2;2;0;59;79;11;3;3;20;4;3;3;0;28;37;5;1;1;38;17;6;4;0;57;74;9;3;3;10;6;1;0;0;19;23;1;1;1;0
06/01/2021;288;66;33;13;0;195;255;31;10;10;71;21;5;1;0;38;51;6;2;2;59;24;14;8;0;53;72;10;4;4;52;4;4;2;0;30;38;5;2;2;76;13;10;2;0;56;72;8;2;2;30;4;2;0;0;18;22;2;1;1;0
06/02/2021;242;69;44;11;0;194;254;32;11;11;51;28;6;1;0;39;54;7;2;2;70;12;15;4;0;51;69;11;4;4;32;8;4;1;0;29;37;5;1;1;68;16;14;5;0;55;70;9;3;3;21;5;5;0;0;19;24;2;1;1;0
06/03/2021;206;42;30;12;0;187;242;30;11;11;45;10;0;1;0;38;52;5;2;2;62;9;15;4;0;51;67;11;4;4;24;7;3;2;0;27;33;4;1;1;61;8;10;3;0;54;68;9;3;3;14;8;2;2;0;17;22;2;1;1;0
06/04/2021;224;57;23;7;0;189;244;28;10;10;57;18;6;1;0;41;56;5;2;2;65;12;8;2;0;51;67;10;4;4;34;9;4;1;0;29;35;4;1;1;43;15;3;3;0;51;64;8;3;3;25;3;2;0;0;18;22;2;0;0;0
06/05/2021;142;52;17;6;0;191;247;27;10;10;41;13;3;0;0;44;59;5;1;1;44;9;4;3;0;53;67;10;4;4;16;9;3;0;0;28;35;4;1;1;29;18;4;2;0;49;63;7;3;3;12;3;3;1;0;18;23;2;0;0;0
06/06/2021;130;29;25;5;0;193;247;27;9;9;24;13;8;1;0;43;60;5;1;1;35;2;9;2;0;53;66;10;4;4;23;4;2;1;0;29;35;3;1;1;33;7;4;1;0;50;63;7;3;3;15;3;2;0;0;18;23;2;0;0;0
06/07/2021;219;72;31;7;0;207;263;29;9;9;57;24;8;2;0;49;68;5;1;1;64;17;11;0;0;57;69;11;3;3;32;9;1;1;0;30;38;3;1;1;47;17;8;4;0;51;64;8;3;3;19;5;3;0;0;19;24;3;0;0;0
06/08/2021;176;58;38;10;0;191;245;30;8;8;38;21;11;0;0;45;63;6;1;1;55;11;6;3;0;56;67;10;3;3;27;11;7;1;0;27;35;3;1;1;39;11;12;4;0;46;59;8;3;3;17;4;2;2;0;18;22;3;1;1;0
06/09/2021;211;49;24;9;0;187;238;27;8;8;56;11;9;1;0;45;61;6;1;1;58;14;9;5;0;55;65;9;3;3;40;8;1;0;0;28;36;3;1;1;40;10;4;3;0;42;54;6;3;3;17;6;1;0;0;17;22;2;1;1;0
06/10/2021;155;52;25;6;0;180;232;26;7;7;33;13;6;1;0;44;60;7;1;1;46;13;8;1;0;52;64;8;2;2;30;10;3;1;0;29;37;3;1;1;34;12;6;3;0;38;51;6;3;3;12;4;2;0;0;17;21;2;0;0;0
06/11/2021;188;43;25;6;0;174;225;26;7;7;40;9;6;1;0;41;56;7;1;1;43;7;6;1;0;49;60;8;2;2;38;12;5;1;0;29;38;3;1;1;52;11;6;3;0;39;51;6;3;3;15;4;2;0;0;15;19;2;0;0;0
06/12/2021;121;35;22;5;0;171;220;27;7;7;25;10;6;2;0;39;53;8;1;1;28;6;5;1;0;47;57;8;2;2;14;9;3;1;0;29;38;3;1;1;39;5;6;1;0;41;51;7;3;3;15;5;2;0;0;16;20;2;0;0;0
06/13/2021;113;47;30;6;0;169;220;28;7;7;18;12;4;2;0;38;52;7;1;1;35;14;12;1;0;47;59;8;2;2;18;5;2;2;0;28;38;3;1;1;30;11;10;1;0;40;51;7;3;3;12;5;3;0;0;15;20;2;0;0;0
06/14/2021;180;53;25;7;1;163;212;27;7;7;38;14;6;1;0;35;48;7;1;1;53;20;12;4;0;45;58;8;2;2;29;8;2;0;1;28;37;3;1;1;48;6;5;1;0;40;50;7;2;2;12;5;1;1;0;14;19;2;0;0;0
